query_index,query,citation_id,title,url,registrable_domain,start_index,end_index,cited_text
194,Which states allow abortions?,10,Proposition 139 results: Arizona Abortion Access Act passes,https://www.axios.com/local/phoenix/2024/11/06/proposition-139-arizona-abortion-access-act?utm_source=openai,axios.com,4720,4891,[Proposition 139 results: Arizona Abortion Access Act passes](https://www.axios.com/local/phoenix/2024/11/06/proposition-139-arizona-abortion-access-act?utm_source=openai)
195,how many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,143,272,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
195,how many states have outlawed abortion,2,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,980,1086,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
196,States who outlawed abortion,1,Abortion in Mississippi,https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai,en.wikipedia.org,1038,1131,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai))
196,States who outlawed abortion,2,Abortion in Oklahoma,https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai,en.wikipedia.org,1463,1553,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai))
196,States who outlawed abortion,3,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2211,2317,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
196,States who outlawed abortion,4,Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees,https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai,apnews.com,3087,3260,[Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees](https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai)
197,current date - number of states that have outlawed abortion,1,U.S. Abortion Rights by State | Britannica,https://www.britannica.com/science/US-abortion-rights-by-state-2236312?utm_source=openai,britannica.com,265,373,([britannica.com](https://www.britannica.com/science/US-abortion-rights-by-state-2236312?utm_source=openai))
197,current date - number of states that have outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,522,651,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
199,number of states outlawing abortion,1,"Medication abortion makes up 63% of U.S. abortions, study finds",https://www.axios.com/2024/03/19/medication-abortion-mifepristone-2023-study?utm_source=openai,axios.com,733,842,([axios.com](https://www.axios.com/2024/03/19/medication-abortion-mifepristone-2023-study?utm_source=openai))
199,number of states outlawing abortion,2,"Florida Supreme Court upholds state's 15-week abortion ban, but voters will soon have a say",https://apnews.com/article/6a4949fc7459afe9b5e298086a793126?utm_source=openai,apnews.com,1005,1177,"[Florida Supreme Court upholds state's 15-week abortion ban, but voters will soon have a say](https://apnews.com/article/6a4949fc7459afe9b5e298086a793126?utm_source=openai)"
199,number of states outlawing abortion,3,"Medication abortion makes up 63% of U.S. abortions, study finds",https://www.axios.com/2024/03/19/medication-abortion-mifepristone-2023-study?utm_source=openai,axios.com,1211,1372,"[Medication abortion makes up 63% of U.S. abortions, study finds](https://www.axios.com/2024/03/19/medication-abortion-mifepristone-2023-study?utm_source=openai)"
199,number of states outlawing abortion,4,US conservatives revive the battle over abortion access,https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai,lemonde.fr,1407,1620,[US conservatives revive the battle over abortion access](https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai)
200,States that have outlawed abortion,1,States With Abortion Bans See Continued Decrease in U.S. MD Senior Residency Applicants | AAMC,https://www.aamc.org/about-us/mission-areas/clinical-care/post-dobbs-2024?utm_source=openai,aamc.org,621,726,([aamc.org](https://www.aamc.org/about-us/mission-areas/clinical-care/post-dobbs-2024?utm_source=openai))
200,States that have outlawed abortion,2,"Abortions in Florida plunged more than in any other state in 2024, new data shows",https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai,axios.com,935,1043,([axios.com](https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai))
200,States that have outlawed abortion,3,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,1129,1235,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
200,States that have outlawed abortion,4,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,1330,1423,([apnews.com](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai))
200,States that have outlawed abortion,5,2024 Nebraska Initiative 434,https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai,en.wikipedia.org,1628,1726,([en.wikipedia.org](https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai))
200,States that have outlawed abortion,6,Abortion Ban Statistics in US 2025 | Key Facts - The World Data,https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai,theworlddata.com,1800,1895,([theworlddata.com](https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai))
200,States that have outlawed abortion,7,Abortion Ban Statistics in US 2025 | Key Facts - The World Data,https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai,theworlddata.com,1986,2081,([theworlddata.com](https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai))
200,States that have outlawed abortion,8,2026 Nevada Question 6,https://en.wikipedia.org/wiki/2026_Nevada_Question_6?utm_source=openai,en.wikipedia.org,2309,2401,([en.wikipedia.org](https://en.wikipedia.org/wiki/2026_Nevada_Question_6?utm_source=openai))
200,States that have outlawed abortion,9,2026 Virginia Right to Reproductive Freedom Amendment,https://en.wikipedia.org/wiki/2026_Virginia_Right_to_Reproductive_Freedom_Amendment?utm_source=openai,en.wikipedia.org,2536,2659,([en.wikipedia.org](https://en.wikipedia.org/wiki/2026_Virginia_Right_to_Reproductive_Freedom_Amendment?utm_source=openai))
200,States that have outlawed abortion,10,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2842,2948,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
200,States that have outlawed abortion,11,Abortion in Wyoming,https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai,en.wikipedia.org,3137,3226,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai))
200,States that have outlawed abortion,12,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,3474,3641,[South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai)
200,States that have outlawed abortion,13,"Abortions in Florida plunged more than in any other state in 2024, new data shows",https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai,axios.com,3676,3854,"[Abortions in Florida plunged more than in any other state in 2024, new data shows](https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai)"
200,States that have outlawed abortion,14,Some States Consider Bills That Would Punish People Seeking Abortions,https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai,time.com,3889,4046,[Some States Consider Bills That Would Punish People Seeking Abortions](https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai)
201,how many states outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,379,508,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
201,how many states outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,657,786,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
201,how many states outlawed abortion,3,Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban,https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai,apnews.com,1045,1138,([apnews.com](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai))
201,how many states outlawed abortion,4,Abortion in Wyoming,https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai,en.wikipedia.org,1325,1414,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai))
201,how many states outlawed abortion,5,Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban,https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai,apnews.com,1586,1748,[Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai)
201,how many states outlawed abortion,6,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,1784,1957,[US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai)
201,how many states outlawed abortion,7,US conservatives revive the battle over abortion access,https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai,lemonde.fr,1995,2208,[US conservatives revive the battle over abortion access](https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai)
202,How many states have outlawed abortion?,1,A state-by-state breakdown of current abortion laws in the US,https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai,scrippsnews.com,393,535,([scrippsnews.com](https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai))
202,How many states have outlawed abortion?,2,Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees,https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai,apnews.com,1181,1274,([apnews.com](https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai))
203,how many states have outlawed abortion?,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,648,777,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
203,how many states have outlawed abortion?,2,"Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy",https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai,apnews.com,1095,1188,([apnews.com](https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai))
203,how many states have outlawed abortion?,3,"Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy",https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai,apnews.com,1403,1582,"[Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy](https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai)"
203,how many states have outlawed abortion?,4,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,1620,1787,[South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai)
203,how many states have outlawed abortion?,5,Some States Consider Bills That Would Punish People Seeking Abortions,https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai,time.com,1822,1979,[Some States Consider Bills That Would Punish People Seeking Abortions](https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai)
204,which states ban abortion,1,One year without Roe v. Wade: Here's where abortion laws stand in your state | FOX 5 New York,https://www.fox5ny.com/news/roe-v-wade-anniversary-abortion-laws-united-states?utm_source=openai,fox5ny.com,351,463,([fox5ny.com](https://www.fox5ny.com/news/roe-v-wade-anniversary-abortion-laws-united-states?utm_source=openai))
204,which states ban abortion,2,One year without Roe v. Wade: Here's where abortion laws stand in your state | FOX 5 New York,https://www.fox5ny.com/news/roe-v-wade-anniversary-abortion-laws-united-states?utm_source=openai,fox5ny.com,521,633,([fox5ny.com](https://www.fox5ny.com/news/roe-v-wade-anniversary-abortion-laws-united-states?utm_source=openai))
204,which states ban abortion,3,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,748,860,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,4,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1077,1189,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,5,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1307,1419,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,6,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1538,1650,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,7,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1771,1883,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,8,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,2001,2113,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,9,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,2235,2347,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,10,Abortion in Oklahoma,https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai,en.wikipedia.org,2447,2537,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai))
204,which states ban abortion,11,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,2659,2771,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,12,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,2890,3002,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,13,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,3117,3229,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,14,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,3352,3464,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,15,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,3565,3677,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,16,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,3792,3898,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
204,which states ban abortion,17,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,3960,4072,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,18,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,4138,4250,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,19,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,4322,4434,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
204,which states ban abortion,20,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,4505,4617,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
206,Which states outlawed abortion,1,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,2621,2714,([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))
206,Which states outlawed abortion,2,"Arizona can enforce an 1864 law criminalizing nearly all abortions, court says",https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai,apnews.com,2890,2983,([apnews.com](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai))
206,Which states outlawed abortion,3,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,3228,3404,"[Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai)"
206,Which states outlawed abortion,4,"Arizona can enforce an 1864 law criminalizing nearly all abortions, court says",https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai,apnews.com,3441,3600,"[Arizona can enforce an 1864 law criminalizing nearly all abortions, court says](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai)"
207,how many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,448,577,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
207,how many states have outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,867,996,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
208,number of states that have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,564,693,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
209,How many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,2087,2216,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
210,States that have outlawed abortion,1,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1237,1335,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
210,States that have outlawed abortion,2,Heartbeat Protection Act,https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai,en.wikipedia.org,1526,1620,([en.wikipedia.org](https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai))
210,States that have outlawed abortion,3,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,1716,1862,([lemonde.fr](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai))
210,States that have outlawed abortion,4,2024 Nebraska Initiative 434,https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai,en.wikipedia.org,1923,2021,([en.wikipedia.org](https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai))
210,States that have outlawed abortion,5,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,2093,2191,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
210,States that have outlawed abortion,6,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,2258,2356,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
210,States that have outlawed abortion,7,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,2404,2502,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
210,States that have outlawed abortion,8,Abortion Ban Statistics in US 2025 | Key Facts - The World Data,https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai,theworlddata.com,3093,3188,([theworlddata.com](https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai))
210,States that have outlawed abortion,9,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,3446,3620,"[Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai)"
210,States that have outlawed abortion,10,Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban,https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai,apnews.com,3657,3819,[Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai)
210,States that have outlawed abortion,11,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,3855,4028,[US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai)
213,What states have outlawed abortion in the United States?,1,Abortion in Mississippi,https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai,en.wikipedia.org,1036,1129,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai))
213,What states have outlawed abortion in the United States?,2,Abortion in Oklahoma,https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai,en.wikipedia.org,1587,1677,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai))
213,What states have outlawed abortion in the United States?,3,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2409,2515,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
213,What states have outlawed abortion in the United States?,4,Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees,https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai,apnews.com,3287,3460,[Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees](https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai)
214,number of states  have outlawed abortion,1,A state-by-state breakdown of current abortion laws in the US,https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai,scrippsnews.com,401,543,([scrippsnews.com](https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai))
214,number of states  have outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,796,925,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
214,number of states  have outlawed abortion,3,ABORTION IN THE USA,https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai,amnestyusa.org,1027,1167,([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))
214,number of states  have outlawed abortion,4,ABORTION IN THE USA,https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai,amnestyusa.org,1245,1385,([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))
214,number of states  have outlawed abortion,5,ABORTION IN THE USA,https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai,amnestyusa.org,1466,1606,([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))
